,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,5837000000.0,6372000000.0,8218000000.0,6135000000.0,6235000000.0
Capital Surplus,17161000000.0,17346000000.0,17561000000.0,19732000000.0,19986000000.0
Total Liab,12030000000.0,12273000000.0,16688000000.0,15451000000.0,15607000000.0
Total Stockholder Equity,7012000000.0,8726000000.0,13877000000.0,15326000000.0,16622000000.0
Other Current Liab,2079000000.0,1218000000.0,1258000000.0,1419000000.0,1265000000.0
Total Assets,19042000000.0,20999000000.0,30565000000.0,30777000000.0,32229000000.0
Common Stock,16000000.0,16000000.0,16000000.0,17000000.0,17000000.0
Other Current Assets,1008000000.0,1045000000.0,1075000000.0,2078000000.0,1004000000.0
Retained Earnings,-8390000000.0,-6953000000.0,-2253000000.0,-2378000000.0,-1392000000.0
Other Liab,2561000000.0,2210000000.0,2954000000.0,2239000000.0,2140000000.0
Good Will,6998000000.0,7911000000.0,10176000000.0,9951000000.0,11988000000.0
Treasury Stock,-1775000000.0,-1683000000.0,-1447000000.0,-2045000000.0,-1989000000.0
Other Assets,336000000.0,508000000.0,4599000000.0,4537000000.0,4590000000.0
Cash,188000000.0,146000000.0,217000000.0,1734000000.0,1925000000.0
Total Current Liabilities,5654000000.0,5260000000.0,4866000000.0,3681000000.0,4274000000.0
Deferred Long Term Asset Charges,88000000.0,87000000.0,4196000000.0,4210000000.0,4142000000.0
Short Long Term Debt,1801000000.0,1297000000.0,716000000.0,13000000.0,261000000.0
Other Stockholder Equity,-58000000.0,34000000.0,270000000.0,206000000.0,262000000.0
Property Plant Equipment,1697000000.0,1782000000.0,2415000000.0,2542000000.0,2687000000.0
Total Current Assets,3822000000.0,4002000000.0,4699000000.0,6694000000.0,6317000000.0
Long Term Investments,352000000.0,424000000.0,458000000.0,918000000.0,412000000.0
Net Tangible Assets,-5823000000.0,-5557000000.0,-4517000000.0,-760000000.0,-1601000000.0
Net Receivables,1548000000.0,1645000000.0,1828000000.0,1531000000.0,1778000000.0
Long Term Debt,3814000000.0,4797000000.0,8586000000.0,9123000000.0,8798000000.0
Inventory,1078000000.0,1166000000.0,1579000000.0,1351000000.0,1610000000.0
Accounts Payable,530000000.0,349000000.0,542000000.0,513000000.0,794000000.0
