,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,893000000.0,1616000000.0,606000000.0,568000000.0
Capital Surplus,18945000000.0,18940000000.0,18922000000.0,18908000000.0
Total Liab,164564000000.0,160676000000.0,156759000000.0,157456000000.0
Total Stockholder Equity,20688000000.0,20708000000.0,20504000000.0,20453000000.0
Total Assets,187217000000.0,183349000000.0,179228000000.0,179874000000.0
Common Stock,6000000.0,6000000.0,6000000.0,6000000.0
Other Current Assets,4879000000.0,16203000000.0,4241000000.0,5581000000.0
Retained Earnings,6866000000.0,6445000000.0,6189000000.0,6068000000.0
Other Liab,4718000000.0,3960000000.0,4377000000.0,4028000000.0
Good Will,7050000000.0,7050000000.0,7050000000.0,7050000000.0
Treasury Stock,-5129000000.0,-4683000000.0,-4613000000.0,-4529000000.0
Other Assets,127689000000.0,125396000000.0,127510000000.0,128920000000.0
Cash,14660000000.0,1037000000.0,9216000000.0,7446000000.0
Total Current Liabilities,152880000000.0,149037000000.0,145378000000.0,144979000000.0
Short Long Term Debt,1350000000.0,1353000000.0,2105000000.0,753000000.0
Other Stockholder Equity,-411000000.0,-60000000.0,10000000.0,94000000.0
Property Plant Equipment,743000000.0,1559000000.0,747000000.0,751000000.0
Total Current Assets,21145000000.0,19461000000.0,15815000000.0,15622000000.0
Long Term Investments,29697000000.0,28267000000.0,27500000000.0,26963000000.0
Net Tangible Assets,13638000000.0,12700000000.0,13454000000.0,13403000000.0
Short Term Investments,308000000.0,306000000.0,328000000.0,475000000.0
Long Term Debt,6966000000.0,6993000000.0,7004000000.0,8449000000.0
Inventory,18000000.0,,,
Accounts Payable,151349000000.0,147164000000.0,142921000000.0,143618000000.0
Net Receivables,,,,51000000.0
