,2020-06-30,2020-09-30,2020-12-31,2021-03-31
Investments,-4867000.0,-60677000.0,14671000.0,21220000.0
Change To Liabilities,61842000.0,124915000.0,-21626000.0,-99055000.0
Total Cashflows From Investing Activities,-134878000.0,-111526000.0,-3518314000.0,-138052000.0
Net Borrowings,-355047000.0,-2268306000.0,1457990000.0,-316184000.0
Total Cash From Financing Activities,-356880000.0,-2729570000.0,2552537000.0,-813486000.0
Change To Operating Activities,31082000.0,-87621000.0,58836000.0,-38016000.0
Net Income,255047000.0,146760000.0,272317000.0,446694000.0
Change In Cash,-418753000.0,-2223787000.0,-70700000.0,-75776000.0
Total Cash From Operating Activities,73005000.0,617309000.0,895077000.0,875762000.0
Depreciation,337411000.0,339841000.0,286125000.0,331820000.0
Other Cashflows From Investing Activities,-5758000.0,7688000.0,20609000.0,6191000.0
Dividends Paid,-398592000.0,-398592000.0,-398592000.0,-427472000.0
Change To Account Receivables,-668522000.0,-1346000.0,209196000.0,203703000.0
Other Cashflows From Financing Activities,-979000.0,-461264000.0,-63009000.0,-69830000.0
Change To Netincome,56144000.0,94760000.0,38880000.0,30616000.0
Capital Expenditures,-124253000.0,-58537000.0,-88115000.0,-114808000.0
Issuance Of Stock,1556148000.0,1556148000.0,1556148000.0,
Repurchase Of Stock,-854000.0,,,
