,2020-06-30,2020-09-30,2020-12-31,2021-03-31
Investments,-6222000000.0,1322000000.0,1454000000.0,-7142000000.0
Change To Liabilities,0.0,0.0,-97000000.0,0.0
Total Cashflows From Investing Activities,-6799000000.0,923000000.0,1696000000.0,-7152000000.0
Net Borrowings,6215000000.0,1559000000.0,-301000000.0,6807000000.0
Total Cash From Financing Activities,7688000000.0,1511000000.0,1269000000.0,7013000000.0
Issuance Of Stock,1527000000.0,1443000000.0,1443000000.0,316000000.0
Net Income,-2067000000.0,-2399000000.0,-2178000000.0,-1250000000.0
Change In Cash,-19000000.0,-170000000.0,102000000.0,35000000.0
Repurchase Of Stock,-2000000.0,-13000000.0,-13000000.0,-13000000.0
Total Cash From Operating Activities,-908000000.0,-2604000000.0,-2863000000.0,174000000.0
Depreciation,499000000.0,745000000.0,508000000.0,478000000.0
Other Cashflows From Investing Activities,-302000000.0,75000000.0,290000000.0,-118000000.0
Other Cashflows From Financing Activities,-52000000.0,-48000000.0,127000000.0,-97000000.0
Change To Netincome,660000000.0,-950000000.0,-2410000000.0,946000000.0
Change To Operating Activities,776000000.0,776000000.0,776000000.0,
Change To Account Receivables,538000000.0,538000000.0,538000000.0,
Capital Expenditures,-388000000.0,-577000000.0,-148000000.0,
