,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,1355700000.0,1853200000.0,1316300000.0,1264300000.0
Capital Surplus,2515300000.0,2490900000.0,2464600000.0,2432800000.0
Total Liab,5039000000.0,4863600000.0,4798300000.0,4831800000.0
Total Stockholder Equity,2756300000.0,2698200000.0,2421300000.0,2176100000.0
Minority Interest,15200000.0,,,
Other Current Liab,740400000.0,597600000.0,554000000.0,677000000.0
Total Assets,7810500000.0,7561800000.0,7219600000.0,7007900000.0
Common Stock,100000.0,100000.0,100000.0,100000.0
Other Current Assets,44000000.0,32300000.0,32500000.0,29700000.0
Retained Earnings,4884100000.0,4762200000.0,4630400000.0,4488800000.0
Other Liab,446900000.0,461600000.0,436300000.0,405200000.0
Good Will,4135600000.0,4108100000.0,3924900000.0,3744100000.0
Treasury Stock,-4643200000.0,-4555000000.0,-4673800000.0,-4745600000.0
Other Assets,188000000.0,182200000.0,189900000.0,172500000.0
Cash,390900000.0,218800000.0,221800000.0,309400000.0
Total Current Liabilities,1622900000.0,1430800000.0,1422900000.0,1490300000.0
Deferred Long Term Asset Charges,9000000.0,9100000.0,9500000.0,9100000.0
Short Long Term Debt,450000000.0,449900000.0,449700000.0,449600000.0
Other Stockholder Equity,-366200000.0,-375700000.0,-540900000.0,-657200000.0
Property Plant Equipment,910600000.0,431500000.0,844200000.0,802400000.0
Total Current Assets,1041600000.0,794200000.0,799700000.0,878700000.0
Long Term Investments,179000000.0,192600000.0,144600000.0,145900000.0
Net Tangible Assets,-2735000000.0,-3263100000.0,-2819900000.0,-2832300000.0
Short Term Investments,4300000.0,4100000.0,3700000.0,3500000.0
Net Receivables,519500000.0,457800000.0,459400000.0,454500000.0
Long Term Debt,2689600000.0,2689300000.0,2689000000.0,2688600000.0
Accounts Payable,380200000.0,99300000.0,369300000.0,322400000.0
