,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Change To Liabilities,295000000.0,569000000.0,877000000.0,-745000000.0
Total Cashflows From Investing Activities,-60000000.0,-13000000.0,-96000000.0,-72000000.0
Total Cash From Financing Activities,-234000000.0,-1784000000.0,-74000000.0,-288000000.0
Change To Operating Activities,-304000000.0,63000000.0,515000000.0,299000000.0
Issuance Of Stock,31000000.0,28000000.0,13000000.0,13000000.0
Net Income,433000000.0,497000000.0,397000000.0,35000000.0
Change In Cash,-170000000.0,-607000000.0,995000000.0,-291000000.0
Repurchase Of Stock,-150000000.0,-150000000.0,-150000000.0,-150000000.0
Effect Of Exchange Rate,-58000000.0,97000000.0,13000000.0,13000000.0
Total Cash From Operating Activities,182000000.0,1093000000.0,1152000000.0,69000000.0
Depreciation,141000000.0,154000000.0,146000000.0,133000000.0
Dividends Paid,-79000000.0,-79000000.0,-77000000.0,-80000000.0
Change To Inventory,-332000000.0,83000000.0,-65000000.0,426000000.0
Change To Account Receivables,-58000000.0,-277000000.0,-719000000.0,-69000000.0
Other Cashflows From Financing Activities,-36000000.0,1000000.0,1000000.0,1000000.0
Change To Netincome,7000000.0,4000000.0,1000000.0,-10000000.0
Capital Expenditures,-73000000.0,-159000000.0,-96000000.0,-73000000.0
Net Borrowings,,-1734000000.0,-10000000.0,-208000000.0
Other Cashflows From Investing Activities,,146000000.0,146000000.0,146000000.0
