,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30
Investments,-76000000.0,21000000.0,-23000000.0,-40000000.0,-120000000.0
Change To Liabilities,-59000000.0,90000000.0,68000000.0,155000000.0,50000000.0
Total Cashflows From Investing Activities,-124000000.0,-19000000.0,-77000000.0,-1150000000.0,-285000000.0
Net Borrowings,1254000000.0,8000000.0,13000000.0,13000000.0,-745000000.0
Total Cash From Financing Activities,-522000000.0,138000000.0,138000000.0,-591000000.0,-1475000000.0
Change To Operating Activities,272000000.0,703000000.0,874000000.0,-1465000000.0,174000000.0
Net Income,1214000000.0,1364000000.0,1548000000.0,1199000000.0,1378000000.0
Change In Cash,1060000000.0,1041000000.0,2157000000.0,-2321000000.0,73000000.0
Repurchase Of Stock,-1125000000.0,-10000000.0,-17000000.0,-568000000.0,-305000000.0
Effect Of Exchange Rate,-1000000.0,65000000.0,117000000.0,-7000000.0,7000000.0
Total Cash From Operating Activities,1707000000.0,995000000.0,1979000000.0,-573000000.0,1826000000.0
Depreciation,114000000.0,117000000.0,16000000.0,97000000.0,101000000.0
Dividends Paid,-554000000.0,-556000000.0,-554000000.0,-661000000.0,-630000000.0
Change To Account Receivables,125000000.0,-664000000.0,231000000.0,-311000000.0,47000000.0
Other Cashflows From Financing Activities,-97000000.0,558000000.0,696000000.0,625000000.0,205000000.0
Change To Netincome,59000000.0,-654000000.0,-765000000.0,-330000000.0,96000000.0
Capital Expenditures,-48000000.0,-40000000.0,-54000000.0,-48000000.0,-130000000.0
