,2020-06-30,2020-09-30,2020-12-31,2021-03-31
Change To Liabilities,-172684000.0,-80805000.0,-12597000.0,369665000.0
Total Cashflows From Investing Activities,-4760000.0,-14810000.0,-104737000.0,-9522000.0
Net Borrowings,-147349000.0,-98974000.0,75997000.0,17071000.0
Total Cash From Financing Activities,-169645000.0,-122367000.0,55790000.0,-75194000.0
Change To Operating Activities,79250000.0,1461000.0,-3214000.0,-5140000.0
Issuance Of Stock,4453000.0,5885000.0,3128000.0,2912000.0
Net Income,157555000.0,119098000.0,59173000.0,98655000.0
Change In Cash,26377000.0,30564000.0,-40621000.0,-7050000.0
Repurchase Of Stock,-3584000.0,-5991000.0,-5000.0,-71516000.0
Effect Of Exchange Rate,-690000.0,27000.0,-341000.0,553000.0
Total Cash From Operating Activities,201472000.0,167714000.0,8667000.0,77113000.0
Depreciation,7311000.0,7306000.0,7013000.0,7305000.0
Dividends Paid,-23165000.0,-23287000.0,-23330000.0,-23299000.0
Change To Inventory,232055000.0,24568000.0,-142214000.0,-200185000.0
Change To Account Receivables,-104964000.0,94377000.0,96441000.0,-199672000.0
Other Cashflows From Financing Activities,-362000.0,-362000.0,-362000.0,-362000.0
Change To Netincome,2949000.0,1709000.0,3634000.0,6485000.0
Capital Expenditures,-4691000.0,-3866000.0,-4805000.0,-8839000.0
