Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-06-01-00-00-00,95.9000015258789,96.93000030517578,91.87999725341795,93.37999725341795,23730900,0,0
2022-06-02-00-00-00,93.66999816894531,97.62999725341797,93.4000015258789,97.5,23228100,0,0
2022-06-03-00-00-00,95.1500015258789,96.0,93.02300262451172,93.20999908447266,15840000,0,0
2022-06-06-00-00-00,99.63999938964844,102.41999816894531,97.91500091552734,99.01000213623047,37287200,0,0
2022-06-07-00-00-00,99.98999786376953,104.45999908447266,99.41999816894531,104.31999969482422,35958700,0,0
2022-06-08-00-00-00,108.26000213623047,121.05500030517578,107.80999755859375,119.62000274658203,92337000,0,0
2022-06-09-00-00-00,115.0,118.22000122070312,109.44000244140625,109.9000015258789,72512300,0,0
2022-06-10-00-00-00,113.66000366210938,114.81999969482422,108.23999786376952,109.83999633789062,49859200,0,0
2022-06-13-00-00-00,103.61000061035156,104.52999877929688,97.58000183105467,98.5199966430664,36349300,0,0
2022-06-14-00-00-00,101.98999786376952,106.0749969482422,100.83000183105467,105.2300033569336,28515400,0,0
2022-06-15-00-00-00,106.80999755859376,108.62999725341795,104.38200378417967,108.02999877929688,23963200,0,0
2022-06-16-00-00-00,102.79000091552734,104.91000366210938,100.51000213623048,101.4499969482422,22316600,0,0
2022-06-17-00-00-00,112.54000091552734,112.75,101.32599639892578,102.23999786376952,72967400,0,0
2022-06-21-00-00-00,105.95999908447266,107.06199645996094,103.87000274658203,106.38999938964844,33975000,0,0
2022-06-22-00-00-00,104.2300033569336,107.0999984741211,103.08000183105469,105.1500015258789,24233000,0,0
