,2017-12-31,2018-12-30,2019-12-29,2021-01-03
Intangible Assets,52823000.0,63809000.0,74440000.0,81306000.0
Capital Surplus,5654000.0,569000.0,243000.0,5122000.0
Total Liab,3572137000.0,3947306000.0,4797851000.0,4867573000.0
Total Stockholder Equity,-2735384000.0,-3039921000.0,-3415759000.0,-3300405000.0
Other Current Liab,120223000.0,111150000.0,106121000.0,145275000.0
Total Assets,836753000.0,907385000.0,1382092000.0,1567168000.0
Common Stock,429000.0,410000.0,389000.0,389000.0
Other Current Assets,311985000.0,279737000.0,314658000.0,365151000.0
Retained Earnings,-2739437000.0,-3036471000.0,-3412649000.0,-3303492000.0
Other Liab,52362000.0,71872000.0,70234000.0,78468000.0
Good Will,15423000.0,14919000.0,15093000.0,15061000.0
Treasury Stock,-2030000.0,-4429000.0,-3742000.0,-2424000.0
Other Assets,19141000.0,26767000.0,33276000.0,35785000.0
Cash,35768000.0,25438000.0,190615000.0,168821000.0
Total Current Liabilities,398285000.0,379743000.0,453831000.0,470819000.0
Deferred Long Term Asset Charges,2750000.0,5526000.0,10073000.0,1904000.0
Other Stockholder Equity,-2030000.0,-4429000.0,-3742000.0,-2424000.0
Property Plant Equipment,169586000.0,234939000.0,471666000.0,525632000.0
Total Current Assets,579780000.0,566951000.0,787617000.0,869384000.0
Long Term Investments,,,,40000000.0
Net Tangible Assets,-2803630000.0,-3118649000.0,-3505292000.0,-3396772000.0
Net Receivables,173677000.0,190091000.0,210260000.0,244560000.0
Long Term Debt,3121490000.0,3479328000.0,4052792000.0,4058318000.0
Inventory,39961000.0,45975000.0,52955000.0,66683000.0
Accounts Payable,106894000.0,92546000.0,111101000.0,94499000.0
Short Long Term Debt,32324000.0,35250000.0,42000000.0,
