,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30
Investments,3000000.0,-15000000.0,13000000.0,2000000.0,3000000.0
Change To Liabilities,-54000000.0,-2000000.0,80000000.0,-20000000.0,132000000.0
Total Cashflows From Investing Activities,-843000000.0,-908000000.0,-977000000.0,-705000000.0,-1223000000.0
Net Borrowings,376000000.0,731000000.0,-182000000.0,1003000000.0,2480000000.0
Total Cash From Financing Activities,168000000.0,149000000.0,-385000000.0,702000000.0,2244000000.0
Change To Operating Activities,-12000000.0,46000000.0,257000000.0,93000000.0,224000000.0
Net Income,277000000.0,476000000.0,275000000.0,397000000.0,179000000.0
Change In Cash,-55000000.0,341000000.0,-446000000.0,1054000000.0,1880000000.0
Total Cash From Operating Activities,620000000.0,1100000000.0,916000000.0,1057000000.0,859000000.0
Depreciation,350000000.0,365000000.0,25000000.0,383000000.0,394000000.0
Other Cashflows From Investing Activities,-13000000.0,-31000000.0,-27000000.0,-39000000.0,-22000000.0
Dividends Paid,-195000000.0,-184000000.0,-186000000.0,-210000000.0,-210000000.0
Change To Inventory,-79000000.0,-30000000.0,99000000.0,52000000.0,-105000000.0
Change To Account Receivables,5000000.0,187000000.0,-232000000.0,107000000.0,-22000000.0
Other Cashflows From Financing Activities,-13000000.0,-398000000.0,-19000000.0,-37000000.0,-26000000.0
Change To Netincome,133000000.0,58000000.0,38000000.0,45000000.0,57000000.0
Capital Expenditures,-835000000.0,-865000000.0,-969000000.0,-669000000.0,-1205000000.0
Repurchase Of Stock,-54000000.0,-54000000.0,-54000000.0,-54000000.0,
Issuance Of Stock,2000000.0,2000000.0,2000000.0,,
