,2020-06-30,2020-09-30,2020-12-31,2021-03-31
Investments,11132000.0,4199000.0,9528000.0,10191000.0
Change To Liabilities,109860000.0,42032000.0,118552000.0,251344000.0
Total Cashflows From Investing Activities,-590094000.0,-426985000.0,-288658000.0,-170691000.0
Net Borrowings,142826000.0,-27361000.0,-23742000.0,-56492000.0
Total Cash From Financing Activities,690499000.0,-438328000.0,-429915000.0,-484709000.0
Change To Operating Activities,62159000.0,-48213000.0,107695000.0,-162725000.0
Net Income,134321000.0,312316000.0,308029000.0,386176000.0
Change In Cash,414102000.0,-498603000.0,77367000.0,-122083000.0
Total Cash From Operating Activities,313697000.0,366710000.0,795940000.0,533317000.0
Depreciation,140416000.0,153245000.0,152648000.0,157120000.0
Other Cashflows From Investing Activities,-6944000.0,-51142000.0,-26808000.0,-4148000.0
Dividends Paid,-387294000.0,-415614000.0,-416229000.0,-416229000.0
Change To Inventory,-70842000.0,-98694000.0,72767000.0,-141794000.0
Change To Account Receivables,-113812000.0,-108929000.0,-112926000.0,-85212000.0
Other Cashflows From Financing Activities,-19456000.0,-583000.0,-416279000.0,-11988000.0
Change To Netincome,51595000.0,114953000.0,149175000.0,128408000.0
Capital Expenditures,-594282000.0,-380042000.0,-271378000.0,-176734000.0
Issuance Of Stock,954423000.0,5230000.0,10106000.0,
