,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,8575000000.0,369000000.0,8570000000.0,8578000000.0
Total Liab,44795000000.0,44598000000.0,49717000000.0,48141000000.0
Total Stockholder Equity,247000000.0,572000000.0,-974000000.0,-1786000000.0
Minority Interest,2235000000.0,2320000000.0,2273000000.0,2354000000.0
Total Assets,47277000000.0,47490000000.0,51016000000.0,48709000000.0
Common Stock,3000000.0,3000000.0,3000000.0,3000000.0
Other Current Assets,1406000000.0,1340000000.0,1199000000.0,1315000000.0
Retained Earnings,735000000.0,777000000.0,-647000000.0,-1315000000.0
Other Liab,3549000000.0,3380000000.0,2856000000.0,2911000000.0
Treasury Stock,-491000000.0,-502000000.0,-515000000.0,-562000000.0
Other Assets,575000000.0,546000000.0,542000000.0,527000000.0
Cash,1030000000.0,1793000000.0,6588000000.0,4638000000.0
Total Current Liabilities,8642000000.0,8704000000.0,14379000000.0,12856000000.0
Short Long Term Debt,234000000.0,81000000.0,172000000.0,163000000.0
Other Stockholder Equity,-491000000.0,-502000000.0,-515000000.0,-562000000.0
Property Plant Equipment,25271000000.0,25223000000.0,24913000000.0,24934000000.0
Total Current Assets,12036000000.0,12333000000.0,16266000000.0,14031000000.0
Long Term Investments,820000000.0,810000000.0,725000000.0,639000000.0
Net Tangible Assets,-8328000000.0,-8006000000.0,-9544000000.0,-10364000000.0
Short Term Investments,108000000.0,116000000.0,96000000.0,105000000.0
Net Receivables,7424000000.0,7059000000.0,6433000000.0,6139000000.0
Long Term Debt,30874000000.0,30347000000.0,30847000000.0,30843000000.0
Inventory,2068000000.0,2025000000.0,1950000000.0,1834000000.0
Accounts Payable,3524000000.0,3535000000.0,3270000000.0,2882000000.0
Capital Surplus,,294000000.0,185000000.0,88000000.0
Other Current Liab,,560000000.0,6123000000.0,4999000000.0
Good Will,,8209000000.0,,
