,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Investments,-168483000.0,239223000.0,-116410000.0,-247727000.0
Change To Liabilities,29037000.0,12614000.0,-54347000.0,56201000.0
Total Cashflows From Investing Activities,-175204000.0,233562000.0,-131452000.0,-253452000.0
Total Cash From Financing Activities,-177313000.0,-173749000.0,-169598000.0,-154203000.0
Change To Operating Activities,-6758000.0,1893000.0,-961000.0,-10174000.0
Issuance Of Stock,8101000.0,8101000.0,4281000.0,4281000.0
Net Income,150354000.0,157314000.0,170979000.0,152479000.0
Change In Cash,-154383000.0,255492000.0,-161001000.0,-191992000.0
Repurchase Of Stock,-185414000.0,-173749000.0,-173879000.0,-154203000.0
Effect Of Exchange Rate,-202000.0,458000.0,459000.0,351000.0
Total Cash From Operating Activities,198336000.0,195221000.0,139590000.0,215312000.0
Depreciation,11574000.0,11889000.0,11622000.0,11609000.0
Change To Netincome,14129000.0,11511000.0,12297000.0,5197000.0
Capital Expenditures,-6721000.0,-6462000.0,-15042000.0,-10878000.0
