,2020-07-31,2020-10-31,2021-01-31,2021-04-30
Change To Liabilities,57534000.0,44131000.0,-27992000.0,40242000.0
Total Cashflows From Investing Activities,-112363000.0,-146822000.0,-136263000.0,-80711000.0
Net Borrowings,-1065000.0,-327000.0,-295000.0,-340000.0
Total Cash From Financing Activities,15166000.0,19198000.0,7385000.0,5226000.0
Change To Operating Activities,-6050000.0,4789000.0,-17616000.0,7318000.0
Issuance Of Stock,20305000.0,20014000.0,7978000.0,5717000.0
Net Income,165533000.0,200285000.0,193440000.0,286796000.0
Change In Cash,171331000.0,128014000.0,10671000.0,295487000.0
Repurchase Of Stock,-1260000.0,-489000.0,-298000.0,-151000.0
Effect Of Exchange Rate,1611000.0,-2895000.0,5041000.0,1808000.0
Total Cash From Operating Activities,266917000.0,258533000.0,134508000.0,369164000.0
Depreciation,16979000.0,28949000.0,31351000.0,32007000.0
Change To Inventory,139000.0,-8259000.0,-1513000.0,-9016000.0
Change To Account Receivables,-3109000.0,-57860000.0,-53288000.0,29555000.0
Change To Netincome,19563000.0,12024000.0,12921000.0,-16737000.0
Capital Expenditures,-104242000.0,-147093000.0,-136121000.0,-81181000.0
Other Cashflows From Financing Activities,-2814000.0,,,
