,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Change To Liabilities,375000000.0,-118000000.0,-133000000.0,-119000000.0
Total Cashflows From Investing Activities,-116000000.0,-128000000.0,-9310000000.0,-90000000.0
Net Borrowings,-343000000.0,-801000000.0,8915000000.0,79000000.0
Total Cash From Financing Activities,-583000000.0,-965000000.0,8598000000.0,-478000000.0
Change To Operating Activities,-247000000.0,293000000.0,-144000000.0,-37000000.0
Net Income,646000000.0,526000000.0,390000000.0,523000000.0
Change In Cash,34000000.0,-20000000.0,-270000000.0,295000000.0
Repurchase Of Stock,-65000000.0,-2000000.0,-148000000.0,-403000000.0
Effect Of Exchange Rate,-1000000.0,7000000.0,5000000.0,5000000.0
Total Cash From Operating Activities,734000000.0,1066000000.0,437000000.0,858000000.0
Depreciation,255000000.0,67000000.0,180000000.0,157000000.0
Dividends Paid,-187000000.0,-169000000.0,-170000000.0,-164000000.0
Change To Account Receivables,-303000000.0,79000000.0,77000000.0,295000000.0
Other Cashflows From Financing Activities,12000000.0,7000000.0,1000000.0,10000000.0
Change To Netincome,8000000.0,40000000.0,67000000.0,39000000.0
Capital Expenditures,-40000000.0,-93000000.0,-66000000.0,-33000000.0
Investments,,-1000000.0,2000000.0,-3000000.0
Other Cashflows From Investing Activities,,22000000.0,22000000.0,22000000.0
