,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Investments,-2372000.0,-1289000.0,-690000.0,-781000.0
Change To Liabilities,7987000.0,-9087000.0,8952000.0,9375000.0
Total Cashflows From Investing Activities,-74841000.0,5189000.0,-116374000.0,-105366000.0
Net Borrowings,-48845000.0,-182195000.0,-1588000.0,107077000.0
Total Cash From Financing Activities,-48719000.0,-178239000.0,-83464000.0,24544000.0
Change To Operating Activities,7468000.0,11321000.0,-18268000.0,2215000.0
Issuance Of Stock,87329000.0,99007000.0,73000.0,78000.0
Net Income,48236000.0,94725000.0,-28289000.0,10507000.0
Change In Cash,-8454000.0,-71543000.0,-112798000.0,-18189000.0
Repurchase Of Stock,-2805000.0,-17000.0,-38000.0,-15000.0
Total Cash From Operating Activities,115106000.0,101507000.0,87040000.0,62633000.0
Depreciation,63874000.0,60381000.0,65631000.0,62784000.0
Other Cashflows From Investing Activities,-2955000.0,-6412000.0,-745000.0,1566000.0
Dividends Paid,-82913000.0,-81743000.0,-80979000.0,-80976000.0
Change To Account Receivables,883000.0,5505000.0,5591000.0,-20140000.0
Other Cashflows From Financing Activities,-1485000.0,-13291000.0,-932000.0,-1620000.0
Change To Netincome,-13342000.0,-61338000.0,53423000.0,-2108000.0
Capital Expenditures,-15189000.0,-21534000.0,-16142000.0,-14596000.0
