,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Investments,397000000.0,397000000.0,250000000.0,250000000.0
Change To Liabilities,68000000.0,141000000.0,37000000.0,-6000000.0
Total Cashflows From Investing Activities,258000000.0,-69000000.0,134000000.0,-299000000.0
Net Borrowings,-128000000.0,-573000000.0,-739000000.0,-763000000.0
Total Cash From Financing Activities,-504000000.0,-841000000.0,-1042000000.0,-982000000.0
Change To Operating Activities,32000000.0,55000000.0,-97000000.0,85000000.0
Net Income,349000000.0,153000000.0,204000000.0,266000000.0
Change In Cash,192000000.0,-83000000.0,-169000000.0,-392000000.0
Repurchase Of Stock,-155000000.0,-155000000.0,-1000000.0,-1000000.0
Effect Of Exchange Rate,-20000000.0,29000000.0,2000000.0,3000000.0
Total Cash From Operating Activities,512000000.0,789000000.0,735000000.0,890000000.0
Depreciation,306000000.0,315000000.0,317000000.0,309000000.0
Dividends Paid,-202000000.0,-201000000.0,-202000000.0,-201000000.0
Change To Inventory,93000000.0,-39000000.0,9000000.0,5000000.0
Change To Account Receivables,-269000000.0,-4000000.0,35000000.0,203000000.0
Other Cashflows From Financing Activities,-19000000.0,-67000000.0,-100000000.0,-18000000.0
Change To Netincome,-67000000.0,168000000.0,230000000.0,28000000.0
Capital Expenditures,-89000000.0,-94000000.0,-119000000.0,-252000000.0
Other Cashflows From Investing Activities,,-19000000.0,3000000.0,15000000.0
