,2020-06-30,2020-09-30,2020-12-31,2021-03-31
Intangible Assets,761000000.0,701000000.0,648000000.0,592000000.0
Capital Surplus,2450000000.0,2463000000.0,2482000000.0,2473000000.0
Total Liab,13993000000.0,13747000000.0,13323000000.0,12797000000.0
Total Stockholder Equity,3907000000.0,4161000000.0,4545000000.0,4745000000.0
Total Assets,17900000000.0,17908000000.0,17868000000.0,17542000000.0
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0
Other Current Assets,,,342000000.0,333000000.0
Retained Earnings,5660000000.0,5868000000.0,6165000000.0,6368000000.0
Other Liab,1941000000.0,1956000000.0,1906000000.0,1918000000.0
Good Will,5135000000.0,5147000000.0,5168000000.0,5167000000.0
Treasury Stock,-4204000000.0,-4171000000.0,-4103000000.0,-4097000000.0
Other Assets,9107000000.0,9071000000.0,8743000000.0,8514000000.0
Cash,127000000.0,174000000.0,202000000.0,278000000.0
Total Current Liabilities,1921000000.0,1916000000.0,1890000000.0,1841000000.0
Short Long Term Debt,753000000.0,644000000.0,644000000.0,534000000.0
Other Stockholder Equity,-247000000.0,-214000000.0,-146000000.0,-140000000.0
Property Plant Equipment,1275000000.0,1261000000.0,1292000000.0,1265000000.0
Total Current Assets,1622000000.0,1728000000.0,2017000000.0,2004000000.0
Net Tangible Assets,-1989000000.0,-1687000000.0,-1271000000.0,-1014000000.0
Net Receivables,1226000000.0,1324000000.0,1330000000.0,1267000000.0
Long Term Debt,9512000000.0,9266000000.0,8903000000.0,8417000000.0
Inventory,107000000.0,108000000.0,125000000.0,114000000.0
Accounts Payable,316000000.0,541000000.0,466000000.0,562000000.0
Other Current Liab,,,147000000.0,
