,2020-08-30,2020-11-22,2021-02-14,2021-05-09,2021-08-29
Net Income,1389000000.0,1166000000.0,951000000.0,1220000000.0,1670000000.0
Change To Liabilities,2832000000.0,2785000000.0,-2594000000.0,1065000000.0,0.0
Investments,-63000000.0,211000000.0,228000000.0,-286000000.0,
Total Cashflows From Investing Activities,-941000000.0,-682000000.0,-355000000.0,-1343000000.0,
Net Borrowings,-1218000000.0,40000000.0,-107000000.0,68000000.0,
Total Cash From Financing Activities,-1918000000.0,-700000000.0,-4650000000.0,-419000000.0,
Change To Operating Activities,194000000.0,464000000.0,-22000000.0,502000000.0,
Change In Cash,1451000000.0,1313000000.0,-4953000000.0,1589000000.0,
Repurchase Of Stock,-87000000.0,-391000000.0,-106000000.0,-182000000.0,
Effect Of Exchange Rate,68000000.0,48000000.0,14000000.0,18000000.0,
Total Cash From Operating Activities,4242000000.0,2647000000.0,38000000.0,3333000000.0,
Depreciation,505000000.0,404000000.0,416000000.0,402000000.0,
Other Cashflows From Investing Activities,4000000.0,-10000000.0,-10000000.0,-29000000.0,
Dividends Paid,-619000000.0,-310000000.0,-310000000.0,-310000000.0,
Change To Inventory,-1056000000.0,-2580000000.0,1100000000.0,-51000000.0,
Other Cashflows From Financing Activities,6000000.0,-39000000.0,-7000000.0,5000000.0,
Change To Netincome,378000000.0,408000000.0,187000000.0,195000000.0,
Capital Expenditures,-852000000.0,-893000000.0,-573000000.0,-1028000000.0,
