,2020-06-30,2020-09-30,2020-12-31,2021-03-31
Investments,-6969000000.0,-3549000000.0,-2005000000.0,-1257000000.0
Change To Liabilities,-27000000.0,-45000000.0,89000000.0,-34000000.0
Total Cashflows From Investing Activities,-7505000000.0,-3193000000.0,-2952000000.0,-1583000000.0
Total Cash From Financing Activities,6278000000.0,1493000000.0,2480000000.0,827000000.0
Change To Operating Activities,533000000.0,-759000000.0,-498000000.0,-287000000.0
Issuance Of Stock,70000000.0,1000000.0,65000000.0,2000000.0
Net Income,1530000000.0,1021000000.0,1567000000.0,1097000000.0
Change In Cash,1262000000.0,-882000000.0,918000000.0,960000000.0
Repurchase Of Stock,-219000000.0,-412000000.0,-323000000.0,-2186000000.0
Effect Of Exchange Rate,106000000.0,98000000.0,143000000.0,-42000000.0
Total Cash From Operating Activities,2383000000.0,720000000.0,1247000000.0,1758000000.0
Depreciation,297000000.0,298000000.0,-21000000.0,300000000.0
Other Cashflows From Investing Activities,-733000000.0,74000000.0,-492000000.0,-180000000.0
Change To Account Receivables,-30000000.0,-40000000.0,-107000000.0,-97000000.0
Other Cashflows From Financing Activities,5461000000.0,1904000000.0,2738000000.0,3011000000.0
Change To Netincome,17000000.0,474000000.0,10000000.0,812000000.0
Capital Expenditures,-193000000.0,-241000000.0,-226000000.0,-221000000.0
Net Borrowings,966000000.0,,,
