Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-12-01-00-00-00,96.98999786376952,97.2300033569336,94.91999816894533,95.5,68488000,0,0.0
2022-12-02-00-00-00,94.4800033569336,95.36000061035156,93.77999877929688,94.12999725341797,72427000,0,0.0
2022-12-05-00-00-00,93.05000305175781,94.05999755859375,90.81999969482422,91.01000213623047,71535500,0,0.0
2022-12-06-00-00-00,90.5,91.04000091552734,87.9000015258789,88.25,75503600,0,0.0
2022-12-07-00-00-00,88.33999633789062,89.88999938964844,87.4800033569336,88.45999908447266,68086900,0,0.0
2022-12-08-00-00-00,89.23999786376953,90.86000061035156,87.87999725341797,90.3499984741211,73305900,0,0.0
2022-12-09-00-00-00,88.9000015258789,90.30000305175781,88.62999725341797,89.08999633789062,67316900,0,0.0
2022-12-12-00-00-00,89.20999908447266,90.58000183105469,87.87000274658203,90.55000305175781,61999800,0,0.0
2022-12-13-00-00-00,95.2300033569336,96.25,90.5199966430664,92.48999786376952,100103900,0,0.0
2022-12-14-00-00-00,92.5,93.45999908447266,89.87000274658203,91.58000183105469,70298000,0,0.0
2022-12-15-00-00-00,89.88999938964844,89.97000122070312,87.47000122070312,88.44999694824219,84802900,0,0.0
2022-12-16-00-00-00,88.2699966430664,89.3499984741211,86.7300033569336,87.86000061035156,146044000,0,0.0
2022-12-19-00-00-00,87.51000213623047,87.62999725341797,84.51000213623047,84.91999816894531,83531500,0,0.0
2022-12-20-00-00-00,85.33000183105469,86.61000061035156,84.33000183105469,85.19000244140625,74348300,0,0.0
2022-12-21-00-00-00,86.18000030517578,87.2300033569336,85.20999908447266,86.7699966430664,59267200,0,0.0
2022-12-22-00-00-00,85.5199966430664,85.68000030517578,82.25,83.79000091552734,81270000,0,0.0
2022-12-23-00-00-00,83.25,85.77999877929688,82.93000030517578,85.25,57390800,0,0.0
2022-12-27-00-00-00,84.97000122070312,85.3499984741211,83.0,83.04000091552734,57184800,0,0.0
2022-12-28-00-00-00,82.80000305175781,83.4800033569336,81.69000244140625,81.81999969482422,58118700,0,0.0
2022-12-29-00-00-00,82.87000274658203,84.55000305175781,82.55000305175781,84.18000030517578,54915700,0,0.0
2022-12-30-00-00-00,83.12000274658203,84.05000305175781,82.47000122070312,84.0,62330000,0,0.0
