,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,20892100000.0,22040600000.0,22069100000.0,22107000000.0
Capital Surplus,21193500000.0,21185500000.0,21157200000.0,21148900000.0
Total Liab,134096200000.0,98308100000.0,98748400000.0,90375900000.0
Total Stockholder Equity,26527900000.0,26319900000.0,26979600000.0,26807900000.0
Minority Interest,28000000.0,31600000.0,30800000.0,31000000.0
Other Current Liab,124115900000.0,88076400000.0,88481200000.0,80065400000.0
Total Assets,160652100000.0,124659600000.0,125758800000.0,117214800000.0
Common Stock,3600000.0,3600000.0,3600000.0,3600000.0
Other Current Assets,125156900000.0,87088500000.0,88433900000.0,79760600000.0
Retained Earnings,5247300000.0,4995900000.0,5775100000.0,5668500000.0
Other Liab,5856900000.0,6090400000.0,6093400000.0,6159100000.0
Good Will,10534300000.0,10798800000.0,10755800000.0,10742500000.0
Treasury Stock,83500000.0,134900000.0,43700000.0,-13100000.0
Other Assets,1478400000.0,456200000.0,1545100000.0,1550600000.0
Cash,936400000.0,1633200000.0,1332100000.0,1405400000.0
Total Current Liabilities,124222500000.0,88197900000.0,88630900000.0,80201400000.0
Other Stockholder Equity,83500000.0,134900000.0,43700000.0,-13100000.0
Property Plant Equipment,1001800000.0,1058300000.0,1039500000.0,1028500000.0
Total Current Assets,126745500000.0,89283900000.0,90349300000.0,81786200000.0
Net Tangible Assets,-4898500000.0,-6519500000.0,-5845300000.0,-6041600000.0
Short Term Investments,105200000.0,100900000.0,92400000.0,88100000.0
Net Receivables,547000000.0,461300000.0,490900000.0,532100000.0
Long Term Debt,3443600000.0,3443800000.0,3442200000.0,3440900000.0
Accounts Payable,51600000.0,69300000.0,99500000.0,88000000.0
Long Term Investments,,1021800000.0,,
