,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30
Intangible Assets,22107000000.0,22069100000.0,22040600000.0,20892100000.0,20834600000.0
Capital Surplus,21148900000.0,21157200000.0,21185500000.0,21193500000.0,21219100000.0
Total Liab,90375900000.0,98748400000.0,98308100000.0,134096200000.0,151911700000.0
Total Stockholder Equity,26807900000.0,26979600000.0,26319900000.0,26527900000.0,26763200000.0
Minority Interest,31000000.0,30800000.0,31600000.0,28000000.0,24200000.0
Other Current Liab,80065400000.0,88481200000.0,88076400000.0,124115900000.0,141910300000.0
Total Assets,117214800000.0,125758800000.0,124659600000.0,160652100000.0,178699100000.0
Common Stock,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0
Other Current Assets,79760600000.0,88433900000.0,87088500000.0,125156900000.0,143147500000.0
Retained Earnings,5668500000.0,5775100000.0,4995900000.0,5247300000.0,5434500000.0
Other Liab,6159100000.0,6093400000.0,6090400000.0,5856900000.0,5896800000.0
Good Will,10742500000.0,10755800000.0,10798800000.0,10534300000.0,10543000000.0
Treasury Stock,-13100000.0,43700000.0,134900000.0,83500000.0,106000000.0
Other Assets,1550600000.0,1545100000.0,456200000.0,1478400000.0,1489900000.0
Cash,1405400000.0,1332100000.0,1633200000.0,936400000.0,1081000000.0
Total Current Liabilities,80201400000.0,88630900000.0,88197900000.0,124222500000.0,142012800000.0
Other Stockholder Equity,-13100000.0,43700000.0,134900000.0,83500000.0,106000000.0
Property Plant Equipment,1028500000.0,1039500000.0,1058300000.0,1001800000.0,982600000.0
Total Current Assets,81786200000.0,90349300000.0,89283900000.0,126745500000.0,144849000000.0
Net Tangible Assets,-6041600000.0,-5845300000.0,-6519500000.0,-4898500000.0,-4614400000.0
Short Term Investments,88100000.0,92400000.0,100900000.0,105200000.0,110900000.0
Net Receivables,532100000.0,490900000.0,461300000.0,547000000.0,509600000.0
Long Term Debt,3440900000.0,3442200000.0,3443800000.0,3443600000.0,3444600000.0
Accounts Payable,88000000.0,99500000.0,69300000.0,51600000.0,47200000.0
Long Term Investments,,,1021800000.0,,
