,2020-07-26,2020-10-25,2021-01-24,2021-04-25
Intangible Assets,1080546000.0,1076285000.0,1073455000.0,1068399000.0
Capital Surplus,276592000.0,289554000.0,298988000.0,319048000.0
Total Liab,3328725000.0,3477956000.0,3402205000.0,3183154000.0
Total Stockholder Equity,6267425000.0,6425548000.0,6550532000.0,6700672000.0
Minority Interest,4322000.0,4778000.0,5195000.0,5178000.0
Other Current Liab,49731000.0,22480000.0,45896000.0,28939000.0
Total Assets,9600472000.0,9908282000.0,9957932000.0,9889004000.0
Common Stock,7902000.0,7909000.0,7908000.0,7917000.0
Other Current Assets,13956000.0,12437000.0,8935000.0,9168000.0
Retained Earnings,6414813000.0,6523335000.0,6604506000.0,6699336000.0
Other Liab,809811000.0,885929000.0,941686000.0,967489000.0
Good Will,2615690000.0,2612727000.0,2617589000.0,2614036000.0
Treasury Stock,-431882000.0,-395250000.0,-360870000.0,-325629000.0
Other Assets,340051000.0,380494000.0,462092000.0,485532000.0
Cash,1729368000.0,1714309000.0,1751541000.0,1484533000.0
Total Current Liabilities,1427051000.0,1503965000.0,1417469000.0,1175179000.0
Short Long Term Debt,250381000.0,250383000.0,258690000.0,9333000.0
Other Stockholder Equity,-431882000.0,-395250000.0,-360870000.0,-325629000.0
Property Plant Equipment,1855773000.0,1951341000.0,1898266000.0,1897488000.0
Total Current Assets,3409774000.0,3579063000.0,3601663000.0,3514293000.0
Long Term Investments,298638000.0,308372000.0,304867000.0,309256000.0
Net Tangible Assets,2571189000.0,2736536000.0,2859488000.0,3018237000.0
Short Term Investments,17564000.0,17338000.0,17520000.0,17700000.0
Net Receivables,649563000.0,743868000.0,715651000.0,731448000.0
Long Term Debt,992037000.0,992214000.0,1043050000.0,983625000.0
Inventory,982355000.0,1072762000.0,1086660000.0,1229030000.0
Accounts Payable,537535000.0,644609000.0,558523000.0,577365000.0
