,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,913600000.0,933600000.0,949300000.0,968100000.0
Capital Surplus,1107900000.0,1099300000.0,1028100000.0,996300000.0
Total Liab,13342900000.0,15005700000.0,13161300000.0,12250600000.0
Total Stockholder Equity,2874000000.0,2895000000.0,2722600000.0,2450400000.0
Minority Interest,132800000.0,142000000.0,190800000.0,195900000.0
Other Current Liab,816400000.0,827400000.0,736600000.0,732300000.0
Total Assets,16349700000.0,18042700000.0,16074700000.0,14896900000.0
Common Stock,39300000.0,39000000.0,38900000.0,38900000.0
Other Current Assets,471900000.0,391500000.0,541700000.0,518600000.0
Retained Earnings,2623100000.0,2636900000.0,2623400000.0,2444300000.0
Other Liab,1037300000.0,1068400000.0,1050800000.0,1124700000.0
Good Will,4934300000.0,4945500000.0,4875400000.0,4842400000.0
Treasury Stock,-896300000.0,-880200000.0,-967800000.0,-1029100000.0
Other Assets,703400000.0,726400000.0,705700000.0,718500000.0
Cash,2015300000.0,2509000000.0,1628000000.0,1085400000.0
Total Current Liabilities,7984500000.0,9580500000.0,7227900000.0,6366500000.0
Deferred Long Term Asset Charges,295600000.0,302000000.0,291400000.0,287700000.0
Short Long Term Debt,502800000.0,502500000.0,506600000.0,503000000.0
Other Stockholder Equity,-896300000.0,-880200000.0,-967800000.0,-1029100000.0
Property Plant Equipment,2028200000.0,2069600000.0,2260000000.0,2153600000.0
Total Current Assets,7770200000.0,9367600000.0,7284300000.0,6214300000.0
Net Tangible Assets,-2973900000.0,-2984100000.0,-3102100000.0,-3360100000.0
Net Receivables,5283000000.0,6467100000.0,5114600000.0,4610300000.0
Long Term Debt,2906900000.0,2915800000.0,3411300000.0,3411700000.0
Accounts Payable,5862000000.0,7269700000.0,5105900000.0,4328100000.0
