,2017-12-31,2018-12-31,2019-12-31,2020-12-31
Investments,569400000.0,-774300000.0,-669100000.0,-561400000.0
Change To Liabilities,57700000.0,71000000.0,47800000.0,-17300000.0
Total Cashflows From Investing Activities,378700000.0,-1049600000.0,-1154400000.0,-940600000.0
Total Cash From Financing Activities,-1913100000.0,126300000.0,-168400000.0,-85700000.0
Change To Operating Activities,211700000.0,-14400000.0,-47600000.0,-91500000.0
Issuance Of Stock,415500000.0,236600000.0,272800000.0,308800000.0
Net Income,670900000.0,1127900000.0,1379300000.0,1060600000.0
Change In Cash,-388400000.0,246200000.0,273200000.0,455900000.0
Repurchase Of Stock,-2330600000.0,-120000000.0,-428600000.0,-309500000.0
Effect Of Exchange Rate,2100000.0,-100000.0,-2200000.0,-2600000.0
Total Cash From Operating Activities,1143900000.0,1169600000.0,1598200000.0,1484800000.0
Depreciation,95000000.0,120100000.0,199700000.0,270400000.0
Change To Inventory,-115500000.0,-279000000.0,-360500000.0,-170100000.0
Change To Account Receivables,-81400000.0,-161300000.0,38800000.0,5700000.0
Other Cashflows From Financing Activities,2000000.0,9700000.0,-12600000.0,-85000000.0
Change To Netincome,294600000.0,294700000.0,327600000.0,409900000.0
Capital Expenditures,-190700000.0,-187400000.0,-425600000.0,-341500000.0
