,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Investments,-271000000.0,-1106000000.0,-13473000000.0,-13473000000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,7272000000.0,-5924000000.0,-13976000000.0,-13976000000.0
Net Borrowings,-1602000000.0,-2171000000.0,-2036000000.0,-2036000000.0
Total Cash From Financing Activities,2595000000.0,-2933000000.0,-438000000.0,-438000000.0
Change To Operating Activities,-2069000000.0,374000000.0,52000000.0,52000000.0
Issuance Of Stock,79000000.0,98000000.0,64000000.0,64000000.0
Net Income,3325000000.0,2566000000.0,2406000000.0,0.0
Change In Cash,11503000000.0,-4230000000.0,-11557000000.0,-11557000000.0
Repurchase Of Stock,-575000000.0,-3000000.0,-2000000.0,-2000000.0
Total Cash From Operating Activities,1636000000.0,4627000000.0,2857000000.0,2857000000.0
Depreciation,855000000.0,800000000.0,897000000.0,897000000.0
Other Cashflows From Investing Activities,52000000.0,-258000000.0,-187000000.0,-187000000.0
Dividends Paid,-245000000.0,-113000000.0,-114000000.0,-114000000.0
Other Cashflows From Financing Activities,4938000000.0,-244000000.0,1529000000.0,1529000000.0
Change To Netincome,-566000000.0,807000000.0,-521000000.0,-521000000.0
Capital Expenditures,-178000000.0,-167000000.0,-201000000.0,-201000000.0
