,2017-03-31,2018-03-31,2019-03-31,2020-03-31,2021-03-31,2022-03-31
Investments,-636000000.0,879000000.0,346000000.0,-1217000000.0,858000000.0,775000000.0
Change To Liabilities,186000000.0,243000000.0,194000000.0,-2062000000.0,456000000.0,161000000.0
Total Cashflows From Investing Activities,-759000000.0,622000000.0,169000000.0,-1357000000.0,-505000000.0,-2804000000.0
Total Cash From Financing Activities,-729000000.0,-643000000.0,-1253000000.0,-1358000000.0,-15000000.0,-1620000000.0
Change To Operating Activities,193000000.0,53000000.0,-21000000.0,154000000.0,66000000.0,12000000.0
Issuance Of Stock,72000000.0,78000000.0,61000000.0,62000000.0,86000000.0,77000000.0
Net Income,967000000.0,1043000000.0,1019000000.0,3039000000.0,837000000.0,789000000.0
Change In Cash,72000000.0,1693000000.0,450000000.0,-940000000.0,1492000000.0,-2528000000.0
Repurchase Of Stock,-638000000.0,-721000000.0,-1314000000.0,-1298000000.0,-881000000.0,-1504000000.0
Effect Of Exchange Rate,-18000000.0,22000000.0,-13000000.0,-22000000.0,78000000.0,-3000000.0
Total Cash From Operating Activities,1578000000.0,1692000000.0,1547000000.0,1797000000.0,1934000000.0,1899000000.0
Depreciation,168000000.0,134000000.0,142000000.0,148000000.0,179000000.0,438000000.0
Dividends Paid,,-98000000.0,-98000000.0,-98000000.0,-98000000.0,-193000000.0
Change To Account Receivables,-136000000.0,-25000000.0,-88000000.0,164000000.0,-41000000.0,-77000000.0
Change To Netincome,196000000.0,242000000.0,298000000.0,352000000.0,435000000.0,573000000.0
Capital Expenditures,-123000000.0,-107000000.0,-119000000.0,-140000000.0,-124000000.0,-188000000.0
Net Borrowings,-163000000.0,878000000.0,878000000.0,878000000.0,878000000.0,
Other Cashflows From Financing Activities,-122000000.0,-122000000.0,-122000000.0,-122000000.0,,
