,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,108000000.0,152000000.0,128000000.0,9991000000.0,9379000000.0
Capital Surplus,4353000000.0,4499000000.0,4656000000.0,26515000000.0,26741000000.0
Total Liab,224749000000.0,275812000000.0,272260000000.0,492949000000.0,611009000000.0
Total Stockholder Equity,15732000000.0,17877000000.0,18952000000.0,48327000000.0,46307000000.0
Deferred Long Term Liab,,250000000.0,281000000.0,303000000.0,344000000.0
Other Current Liab,169656000000.0,231423000000.0,220094000000.0,358022000000.0,443778000000.0
Total Assets,243274000000.0,296482000000.0,294005000000.0,549009000000.0,667270000000.0
Common Stock,15000000.0,15000000.0,15000000.0,21000000.0,21000000.0
Other Current Assets,2367000000.0,3885000000.0,1204000000.0,300000000.0,999000000.0
Retained Earnings,14408000000.0,17329000000.0,19960000000.0,21975000000.0,25992000000.0
Other Liab,203000000.0,189000000.0,468000000.0,4008000000.0,2166000000.0
Good Will,1227000000.0,1227000000.0,1227000000.0,11952000000.0,11952000000.0
Treasury Stock,-3044000000.0,-3966000000.0,-5679000000.0,-184000000.0,-6447000000.0
Other Assets,573000000.0,470000000.0,580000000.0,980000000.0,1522000000.0
Cash,14217000000.0,27938000000.0,29345000000.0,40348000000.0,62975000000.0
Total Current Liabilities,219793000000.0,268745000000.0,263712000000.0,474276000000.0,589188000000.0
Other Stockholder Equity,-152000000.0,-252000000.0,88000000.0,5394000000.0,-1109000000.0
Property Plant Equipment,1471000000.0,1769000000.0,2705000000.0,3820000000.0,4284000000.0
Total Current Assets,70839000000.0,85734000000.0,93843000000.0,184367000000.0,250017000000.0
Long Term Investments,169056000000.0,207130000000.0,195522000000.0,337899000000.0,390116000000.0
Net Tangible Assets,14397000000.0,16498000000.0,17597000000.0,26384000000.0,24976000000.0
Short Term Investments,15678000000.0,14203000000.0,21936000000.0,51959000000.0,56115000000.0
Net Receivables,38577000000.0,39708000000.0,41358000000.0,91760000000.0,129928000000.0
Long Term Debt,4692000000.0,6826000000.0,7430000000.0,13632000000.0,18914000000.0
Accounts Payable,31564000000.0,32726000000.0,39220000000.0,104201000000.0,125671000000.0
Deferred Long Term Asset Charges,76000000.0,,,,
