,2020-06-30,2020-09-30,2020-12-31,2021-03-31
Intangible Assets,1914000000.0,1870000000.0,1827000000.0,2007000000.0
Total Liab,255369000000.0,246517000000.0,288506000000.0,291880000000.0
Total Stockholder Equity,22402000000.0,23087000000.0,23729000000.0,23029000000.0
Total Assets,280242000000.0,272075000000.0,314706000000.0,316885000000.0
Common Stock,504000000.0,504000000.0,504000000.0,504000000.0
Other Current Assets,4210000000.0,3928000000.0,3313000000.0,6109000000.0
Retained Earnings,22794000000.0,23128000000.0,23442000000.0,23751000000.0
Good Will,7538000000.0,7607000000.0,7683000000.0,7629000000.0
Treasury Stock,-896000000.0,-545000000.0,-217000000.0,-1226000000.0
Other Assets,43686000000.0,44750000000.0,50677000000.0,60835000000.0
Cash,3685000000.0,4848000000.0,3467000000.0,4552000000.0
Total Current Liabilities,239782000000.0,232664000000.0,275469000000.0,278044000000.0
Deferred Long Term Asset Charges,199000000.0,199000000.0,233000000.0,221000000.0
Other Stockholder Equity,9749000000.0,10081000000.0,10392000000.0,9809000000.0
Property Plant Equipment,3014000000.0,2982000000.0,2874000000.0,2775000000.0
Total Current Assets,112058000000.0,99682000000.0,137274000000.0,133638000000.0
Long Term Investments,112032000000.0,115184000000.0,114371000000.0,110001000000.0
Net Tangible Assets,12950000000.0,13610000000.0,14219000000.0,13393000000.0
Short Term Investments,94225000000.0,80466000000.0,120066000000.0,112792000000.0
Net Receivables,3838000000.0,3474000000.0,3426000000.0,768000000.0
Long Term Debt,15587000000.0,13853000000.0,12197000000.0,13836000000.0
Accounts Payable,200462000000.0,197513000000.0,239798000000.0,244893000000.0
Other Current Liab,4000000.0,4000000.0,4000000.0,
Other Liab,,,73000000.0,
Short Long Term Debt,,,1505000000.0,
