,2021-06-04,2021-03-05,2020-11-27,2020-08-28
Investments,-12000000.0,-29000000.0,-28000000.0,-189000000.0
Change To Liabilities,56000000.0,412000000.0,387000000.0,-73000000.0
Total Cashflows From Investing Activities,-107000000.0,-1558000000.0,-131000000.0,-315000000.0
Total Cash From Financing Activities,-1080000000.0,-1244000000.0,-940000000.0,-414000000.0
Change To Operating Activities,271000000.0,-442000000.0,94000000.0,65000000.0
Net Income,1116000000.0,1261000000.0,2250000000.0,955000000.0
Change In Cash,798000000.0,-1026000000.0,711000000.0,723000000.0
Repurchase Of Stock,-1089000000.0,-1341000000.0,-932000000.0,-578000000.0
Effect Of Exchange Rate,-3000000.0,4000000.0,4000000.0,16000000.0
Total Cash From Operating Activities,1988000000.0,1772000000.0,1782000000.0,1436000000.0
Depreciation,194000000.0,196000000.0,4000000.0,191000000.0
Change To Account Receivables,43000000.0,-82000000.0,-81000000.0,32000000.0
Other Cashflows From Financing Activities,9000000.0,10000000.0,-8000000.0,-17000000.0
Change To Netincome,363000000.0,398000000.0,-966000000.0,248000000.0
Capital Expenditures,-95000000.0,-59000000.0,-103000000.0,-126000000.0
Issuance Of Stock,,87000000.0,87000000.0,181000000.0
