,2020-08-28,2020-11-27,2021-03-05,2021-06-04
Investments,-189000000.0,-28000000.0,-29000000.0,-12000000.0
Change To Liabilities,-73000000.0,387000000.0,412000000.0,56000000.0
Total Cashflows From Investing Activities,-315000000.0,-131000000.0,-1558000000.0,-107000000.0
Total Cash From Financing Activities,-414000000.0,-940000000.0,-1244000000.0,-1080000000.0
Change To Operating Activities,65000000.0,94000000.0,-442000000.0,271000000.0
Net Income,955000000.0,2250000000.0,1261000000.0,1116000000.0
Change In Cash,723000000.0,711000000.0,-1026000000.0,798000000.0
Repurchase Of Stock,-578000000.0,-932000000.0,-1341000000.0,-1089000000.0
Effect Of Exchange Rate,16000000.0,4000000.0,4000000.0,-3000000.0
Total Cash From Operating Activities,1436000000.0,1782000000.0,1772000000.0,1988000000.0
Depreciation,191000000.0,4000000.0,196000000.0,194000000.0
Change To Account Receivables,32000000.0,-81000000.0,-82000000.0,43000000.0
Other Cashflows From Financing Activities,-17000000.0,-8000000.0,10000000.0,9000000.0
Change To Netincome,248000000.0,-966000000.0,398000000.0,363000000.0
Capital Expenditures,-126000000.0,-103000000.0,-59000000.0,-95000000.0
Issuance Of Stock,181000000.0,87000000.0,87000000.0,
